"ANIO","MES","CASO","ESTADO","TIPO","ACTIVIDAD","FASE_CASO_ACTIVO","EMPRESA","MOMENTO_DIALOGO","MECANISMO_DIALOGO","HECHO_VIOLENCIA","PARTICIPACION_DP_DIALOGO","DIALOGO_POST_CRISIS","COMPETENCIA_GOBIERNO","PRESENCIA_DP","MULTIRREGION_NACIONAL","PAIS","DEPARTAMENTO","UBIGEO_DEPARTAMENTO","PROVINCIA","UBIGEO_PROVINCIA","DISTRITO","UBIGEO_DISTRITO","LOCALIDAD","OTROS_LUGARES","DIRECCION","Fases activos"
2019,5,"Estudio  tarifario SUNASS",,"Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,"Perú","Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,6,"Estudio  tarifario SUNASS",,"Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,"Perú","Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,7,"Estudio  tarifario SUNASS","Latente","Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,"Perú","Moquegua","18",,,,,,,"Perú Moquegua Mariscal Nieto",
2019,9,"Estudio  tarifario SUNASS","Latente","Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,,"Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,10,"Estudio  tarifario SUNASS","Latente","Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,,"Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,11,"Estudio  tarifario SUNASS","Latente","Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,,"Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,12,"Estudio  tarifario SUNASS","Retirado","Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,,"Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,2,"Estudio tarifario SUNASS",,"Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,"Perú","Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2024,8,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Escalamiento","Upland Gas & Oil",,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión","Loreto","Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2024,9,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Escalamiento","Upland Gas & Oil",,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2024,10,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2024,11,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2024,12,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,1,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,2,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,3,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,4,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,5,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,6,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,7,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,8,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,9,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,10,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,11,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2025,12,"FECONABAT - Lote 8","Activo","Socioambiental","Hidrocarburos","Diálogo","Upland Gas & Oil","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2026,1,"FECONABAT - Lote 8","Latente","Socioambiental","Hidrocarburos",,"Upland Gas & Oil",,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Tigre","160303","C.N. Huacachina",,"Perú Loreto Loreto Tigre",
2019,1,"FECONACO y FEDIQUEP / Minem (lote 192)",,"Socioambiental","Hidrocarburos",,,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Observador / Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Datem del Marañón","1607",,,,"Región Loreto, provincia de Loreto","Perú Loreto Datem del Marañón","Diálogo"
2019,2,"FECONACO y FEDIQUEP / Minem (lote 192)",,"Socioambiental","Hidrocarburos",,,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Observador / Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Datem del Marañón","1607",,,,"Región Loreto, provincia de Loreto","Perú Loreto Datem del Marañón","Diálogo"
2019,3,"FECONACO y FEDIQUEP / Minem (lote 192)","Activo",,"Hidrocarburos",,,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Observador / Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Datem del Marañón","1607",,,,"Región Loreto, provincia de Loreto","Perú Loreto Datem del Marañón","Diálogo"
2019,4,"FECONACO y FEDIQUEP / Minem (lote 192)","Activo",,"Hidrocarburos",,,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Observador / Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Datem del Marañón","1607",,,,"Región Loreto, provincia de Loreto","Perú Loreto Datem del Marañón","Diálogo"
2025,9,"FECONARIMSA – Demandas sociales","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Urarinas","160305","Comunidad Nativa San José de Saramuro","Comunidad  Nativa Huallpa Isla, Comunidad Nativa 18 de Julio - Río Marañón","Perú Loreto Loreto Urarinas",
2025,10,"FECONARIMSA – Demandas sociales","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Urarinas","160305","Comunidad Nativa San José de Saramuro","Comunidad  Nativa Huallpa Isla, Comunidad Nativa 18 de Julio - Río Marañón","Perú Loreto Loreto Urarinas",
2025,11,"FECONARIMSA – Demandas sociales","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Urarinas","160305","Comunidad Nativa San José de Saramuro","Comunidad  Nativa Huallpa Isla, Comunidad Nativa 18 de Julio - Río Marañón","Perú Loreto Loreto Urarinas",
2025,12,"FECONARIMSA – Demandas sociales","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Urarinas","160305","Comunidad Nativa San José de Saramuro","Comunidad  Nativa Huallpa Isla, Comunidad Nativa 18 de Julio - Río Marañón","Perú Loreto Loreto Urarinas",
2026,1,"FECONARIMSA – Demandas sociales","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Loreto","16","Loreto","1603","Urarinas","160305","Comunidad Nativa San José de Saramuro","Comunidad  Nativa Huallpa Isla, Comunidad Nativa 18 de Julio - Río Marañón","Perú Loreto Loreto Urarinas",
2020,2,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,,"Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,3,"FEDEAGRAAA-GORE Loreto",,"Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,4,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,5,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,,"Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,6,"FEDEAGRAAA-GORE Loreto",,"Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,7,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,,"Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,8,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,9,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,10,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,11,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,,"Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2020,12,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2021,1,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,,,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas","Diálogo"
2021,2,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,3,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,4,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,5,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,6,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,7,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,8,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,9,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,10,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,11,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2021,12,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
2022,1,"FEDEAGRAAA-GORE Loreto","Activo","Asuntos de gobierno regional",,"Desescalamiento",,,,"No",,"No","Gobierno regional","Solo monitoreo",,"Perú","Loreto","16","Loreto","1603","Yurimaguas",,,,"Perú Loreto Loreto Yurimaguas",
